GENERATION_PROJECT,timepoint,gen_max_capacity_factor
NER-Nagaland-Onshore_EP,2050.10.22.14.00,0.004
NER-Nagaland-Onshore_EP,2050.10.22.15.00,0.001
NER-Nagaland-Onshore_EP,2050.10.22.16.00,0
NER-Nagaland-Onshore_EP,2050.10.22.17.00,0.004
NER-Nagaland-Onshore_EP,2050.10.22.18.00,0.019
NER-Nagaland-Onshore_EP,2050.10.22.19.00,0.038
NER-Nagaland-Onshore_EP,2050.10.22.20.00,0.045
NER-Nagaland-Onshore_EP,2050.10.22.21.00,0.038
NER-Nagaland-Onshore_EP,2050.10.22.22.00,0.0275
NER-Nagaland-Onshore_EP,2050.10.22.23.00,0.0225
NER-Tripura-Onshore_EP,2050.01.04.00.00,0.0455
NER-Tripura-Onshore_EP,2050.01.04.01.00,0.0305
NER-Tripura-Onshore_EP,2050.01.04.02.00,0.026
NER-Tripura-Onshore_EP,2050.01.04.03.00,0.022
NER-Tripura-Onshore_EP,2050.01.04.04.00,0.0175
NER-Tripura-Onshore_EP,2050.01.04.05.00,0.0155
NER-Tripura-Onshore_EP,2050.01.04.06.00,0.013
NER-Tripura-Onshore_EP,2050.01.04.07.00,0.006
NER-Tripura-Onshore_EP,2050.01.04.08.00,0.0005
NER-Tripura-Onshore_EP,2050.01.04.09.00,0.001
NER-Tripura-Onshore_EP,2050.01.04.10.00,0.0055
NER-Tripura-Onshore_EP,2050.01.04.11.00,0.0195
NER-Tripura-Onshore_EP,2050.01.04.12.00,0.045
NER-Tripura-Onshore_EP,2050.01.04.13.00,0.076
NER-Tripura-Onshore_EP,2050.01.04.14.00,0.106
NER-Tripura-Onshore_EP,2050.01.04.15.00,0.12
NER-Tripura-Onshore_EP,2050.01.04.16.00,0.158
NER-Tripura-Onshore_EP,2050.01.04.17.00,0.2075
NER-Tripura-Onshore_EP,2050.01.04.18.00,0.22
NER-Tripura-Onshore_EP,2050.01.04.19.00,0.2165
NER-Tripura-Onshore_EP,2050.01.04.20.00,0.21
NER-Tripura-Onshore_EP,2050.01.04.21.00,0.206
NER-Tripura-Onshore_EP,2050.01.04.22.00,0.198
NER-Tripura-Onshore_EP,2050.01.04.23.00,0.181
NER-Tripura-Onshore_EP,2050.04.29.00.00,0.242
NER-Tripura-Onshore_EP,2050.04.29.01.00,0.229
NER-Tripura-Onshore_EP,2050.04.29.02.00,0.215
NER-Tripura-Onshore_EP,2050.04.29.03.00,0.2185
NER-Tripura-Onshore_EP,2050.04.29.04.00,0.2325
NER-Tripura-Onshore_EP,2050.04.29.05.00,0.1785
NER-Tripura-Onshore_EP,2050.04.29.06.00,0.0945
NER-Tripura-Onshore_EP,2050.04.29.07.00,0.096
NER-Tripura-Onshore_EP,2050.04.29.08.00,0.1105
NER-Tripura-Onshore_EP,2050.04.29.09.00,0.091
NER-Tripura-Onshore_EP,2050.04.29.10.00,0.082
NER-Tripura-Onshore_EP,2050.04.29.11.00,0.0875
NER-Tripura-Onshore_EP,2050.04.29.12.00,0.1085
NER-Tripura-Onshore_EP,2050.04.29.13.00,0.1325
NER-Tripura-Onshore_EP,2050.04.29.14.00,0.129
NER-Tripura-Onshore_EP,2050.04.29.15.00,0.1065
NER-Tripura-Onshore_EP,2050.04.29.16.00,0.105
NER-Tripura-Onshore_EP,2050.04.29.17.00,0.1265
NER-Tripura-Onshore_EP,2050.04.29.18.00,0.173
NER-Tripura-Onshore_EP,2050.04.29.19.00,0.252
NER-Tripura-Onshore_EP,2050.04.29.20.00,0.289
NER-Tripura-Onshore_EP,2050.04.29.21.00,0.235
NER-Tripura-Onshore_EP,2050.04.29.22.00,0.1915
NER-Tripura-Onshore_EP,2050.04.29.23.00,0.203
NER-Tripura-Onshore_EP,2050.07.23.00.00,0.0805
NER-Tripura-Onshore_EP,2050.07.23.01.00,0.059
NER-Tripura-Onshore_EP,2050.07.23.02.00,0.031
NER-Tripura-Onshore_EP,2050.07.23.03.00,0.027
NER-Tripura-Onshore_EP,2050.07.23.04.00,0.109
NER-Tripura-Onshore_EP,2050.07.23.05.00,0.2135
NER-Tripura-Onshore_EP,2050.07.23.06.00,0.2215
NER-Tripura-Onshore_EP,2050.07.23.07.00,0.211
NER-Tripura-Onshore_EP,2050.07.23.08.00,0.2235
NER-Tripura-Onshore_EP,2050.07.23.09.00,0.2345
NER-Tripura-Onshore_EP,2050.07.23.10.00,0.26
NER-Tripura-Onshore_EP,2050.07.23.11.00,0.254
NER-Tripura-Onshore_EP,2050.07.23.12.00,0.197
NER-Tripura-Onshore_EP,2050.07.23.13.00,0.12
NER-Tripura-Onshore_EP,2050.07.23.14.00,0.056
NER-Tripura-Onshore_EP,2050.07.23.15.00,0.0245
NER-Tripura-Onshore_EP,2050.07.23.16.00,0.03
NER-Tripura-Onshore_EP,2050.07.23.17.00,0.071
NER-Tripura-Onshore_EP,2050.07.23.18.00,0.1415
NER-Tripura-Onshore_EP,2050.07.23.19.00,0.196
NER-Tripura-Onshore_EP,2050.07.23.20.00,0.215
NER-Tripura-Onshore_EP,2050.07.23.21.00,0.234
NER-Tripura-Onshore_EP,2050.07.23.22.00,0.265
NER-Tripura-Onshore_EP,2050.07.23.23.00,0.279
NER-Tripura-Onshore_EP,2050.10.22.00.00,0.13
NER-Tripura-Onshore_EP,2050.10.22.01.00,0.14
NER-Tripura-Onshore_EP,2050.10.22.02.00,0.146
NER-Tripura-Onshore_EP,2050.10.22.03.00,0.141
NER-Tripura-Onshore_EP,2050.10.22.04.00,0.1345
NER-Tripura-Onshore_EP,2050.10.22.05.00,0.125
NER-Tripura-Onshore_EP,2050.10.22.06.00,0.077
NER-Tripura-Onshore_EP,2050.10.22.07.00,0.0625
NER-Tripura-Onshore_EP,2050.10.22.08.00,0.0795
NER-Tripura-Onshore_EP,2050.10.22.09.00,0.05
NER-Tripura-Onshore_EP,2050.10.22.10.00,0.016
NER-Tripura-Onshore_EP,2050.10.22.11.00,0.002
NER-Tripura-Onshore_EP,2050.10.22.12.00,0
NER-Tripura-Onshore_EP,2050.10.22.13.00,0.001
NER-Tripura-Onshore_EP,2050.10.22.14.00,0.002
NER-Tripura-Onshore_EP,2050.10.22.15.00,0.0015
NER-Tripura-Onshore_EP,2050.10.22.16.00,0.0035
NER-Tripura-Onshore_EP,2050.10.22.17.00,0.0145
NER-Tripura-Onshore_EP,2050.10.22.18.00,0.028
NER-Tripura-Onshore_EP,2050.10.22.19.00,0.0325
NER-Tripura-Onshore_EP,2050.10.22.20.00,0.0305
NER-Tripura-Onshore_EP,2050.10.22.21.00,0.0325
NER-Tripura-Onshore_EP,2050.10.22.22.00,0.0375
NER-Tripura-Onshore_EP,2050.10.22.23.00,0.036
NR-Chandigarh-Onshore_EP,2050.01.04.00.00,0.4185
NR-Chandigarh-Onshore_EP,2050.01.04.01.00,0.4765
NR-Chandigarh-Onshore_EP,2050.01.04.02.00,0.402
NR-Chandigarh-Onshore_EP,2050.01.04.03.00,0.236
NR-Chandigarh-Onshore_EP,2050.01.04.04.00,0.0945
NR-Chandigarh-Onshore_EP,2050.01.04.05.00,0.0495
NR-Chandigarh-Onshore_EP,2050.01.04.06.00,0.067
NR-Chandigarh-Onshore_EP,2050.01.04.07.00,0.1015
NR-Chandigarh-Onshore_EP,2050.01.04.08.00,0.114
NR-Chandigarh-Onshore_EP,2050.01.04.09.00,0.0845
NR-Chandigarh-Onshore_EP,2050.01.04.10.00,0.05
NR-Chandigarh-Onshore_EP,2050.01.04.11.00,0.0335
NR-Chandigarh-Onshore_EP,2050.01.04.12.00,0.0225
NR-Chandigarh-Onshore_EP,2050.01.04.13.00,0.018
NR-Chandigarh-Onshore_EP,2050.01.04.14.00,0.0185
NR-Chandigarh-Onshore_EP,2050.01.04.15.00,0.025
NR-Chandigarh-Onshore_EP,2050.01.04.16.00,0.0385
NR-Chandigarh-Onshore_EP,2050.01.04.17.00,0.055
NR-Chandigarh-Onshore_EP,2050.01.04.18.00,0.0835
NR-Chandigarh-Onshore_EP,2050.01.04.19.00,0.1265
NR-Chandigarh-Onshore_EP,2050.01.04.20.00,0.154
NR-Chandigarh-Onshore_EP,2050.01.04.21.00,0.1525
NR-Chandigarh-Onshore_EP,2050.01.04.22.00,0.138
NR-Chandigarh-Onshore_EP,2050.01.04.23.00,0.1325
NR-Chandigarh-Onshore_EP,2050.04.29.00.00,0.312
NR-Chandigarh-Onshore_EP,2050.04.29.01.00,0.2955
NR-Chandigarh-Onshore_EP,2050.04.29.02.00,0.261
NR-Chandigarh-Onshore_EP,2050.04.29.03.00,0.2445
NR-Chandigarh-Onshore_EP,2050.04.29.04.00,0.2625
NR-Chandigarh-Onshore_EP,2050.04.29.05.00,0.282
NR-Chandigarh-Onshore_EP,2050.04.29.06.00,0.2735
NR-Chandigarh-Onshore_EP,2050.04.29.07.00,0.1605
NR-Chandigarh-Onshore_EP,2050.04.29.08.00,0.031
NR-Chandigarh-Onshore_EP,2050.04.29.09.00,0.0035
NR-Chandigarh-Onshore_EP,2050.04.29.10.00,0.0185
NR-Chandigarh-Onshore_EP,2050.04.29.11.00,0.0445
NR-Chandigarh-Onshore_EP,2050.04.29.12.00,0.0715
NR-Chandigarh-Onshore_EP,2050.04.29.13.00,0.0975
NR-Chandigarh-Onshore_EP,2050.04.29.14.00,0.1155
NR-Chandigarh-Onshore_EP,2050.04.29.15.00,0.1275
NR-Chandigarh-Onshore_EP,2050.04.29.16.00,0.164
NR-Chandigarh-Onshore_EP,2050.04.29.17.00,0.2635
NR-Chandigarh-Onshore_EP,2050.04.29.18.00,0.43
NR-Chandigarh-Onshore_EP,2050.04.29.19.00,0.5495
NR-Chandigarh-Onshore_EP,2050.04.29.20.00,0.533
NR-Chandigarh-Onshore_EP,2050.04.29.21.00,0.4535
NR-Chandigarh-Onshore_EP,2050.04.29.22.00,0.3955
NR-Chandigarh-Onshore_EP,2050.04.29.23.00,0.372
NR-Chandigarh-Onshore_EP,2050.07.23.00.00,0
NR-Chandigarh-Onshore_EP,2050.07.23.01.00,0.0005
NR-Chandigarh-Onshore_EP,2050.07.23.02.00,0.0015
NR-Chandigarh-Onshore_EP,2050.07.23.03.00,0.002
NR-Chandigarh-Onshore_EP,2050.07.23.04.00,0.002
NR-Chandigarh-Onshore_EP,2050.07.23.05.00,0.0015
NR-Chandigarh-Onshore_EP,2050.07.23.06.00,0.0005
NR-Chandigarh-Onshore_EP,2050.07.23.07.00,0.0005
NR-Chandigarh-Onshore_EP,2050.07.23.08.00,0.006
NR-Chandigarh-Onshore_EP,2050.07.23.09.00,0.0235
NR-Chandigarh-Onshore_EP,2050.07.23.10.00,0.0515
NR-Chandigarh-Onshore_EP,2050.07.23.11.00,0.088
NR-Chandigarh-Onshore_EP,2050.07.23.12.00,0.139
NR-Chandigarh-Onshore_EP,2050.07.23.13.00,0.2115
NR-Chandigarh-Onshore_EP,2050.07.23.14.00,0.2815
NR-Chandigarh-Onshore_EP,2050.07.23.15.00,0.3215
NR-Chandigarh-Onshore_EP,2050.07.23.16.00,0.3345
NR-Chandigarh-Onshore_EP,2050.07.23.17.00,0.3115
NR-Chandigarh-Onshore_EP,2050.07.23.18.00,0.2555
NR-Chandigarh-Onshore_EP,2050.07.23.19.00,0.183
NR-Chandigarh-Onshore_EP,2050.07.23.20.00,0.1025
NR-Chandigarh-Onshore_EP,2050.07.23.21.00,0.0395
NR-Chandigarh-Onshore_EP,2050.07.23.22.00,0.0095
NR-Chandigarh-Onshore_EP,2050.07.23.23.00,0.002
NR-Chandigarh-Onshore_EP,2050.10.22.00.00,0.045
NR-Chandigarh-Onshore_EP,2050.10.22.01.00,0.022
NR-Chandigarh-Onshore_EP,2050.10.22.02.00,0.009
NR-Chandigarh-Onshore_EP,2050.10.22.03.00,0.011
NR-Chandigarh-Onshore_EP,2050.10.22.04.00,0.0275
NR-Chandigarh-Onshore_EP,2050.10.22.05.00,0.062
NR-Chandigarh-Onshore_EP,2050.10.22.06.00,0.105
NR-Chandigarh-Onshore_EP,2050.10.22.07.00,0.123
NR-Chandigarh-Onshore_EP,2050.10.22.08.00,0.155
NR-Chandigarh-Onshore_EP,2050.10.22.09.00,0.197
NR-Chandigarh-Onshore_EP,2050.10.22.10.00,0.1915
NR-Chandigarh-Onshore_EP,2050.10.22.11.00,0.166
NR-Chandigarh-Onshore_EP,2050.10.22.12.00,0.148
NR-Chandigarh-Onshore_EP,2050.10.22.13.00,0.154
NR-Chandigarh-Onshore_EP,2050.10.22.14.00,0.149
NR-Chandigarh-Onshore_EP,2050.10.22.15.00,0.107
NR-Chandigarh-Onshore_EP,2050.10.22.16.00,0.0665
NR-Chandigarh-Onshore_EP,2050.10.22.17.00,0.046
NR-Chandigarh-Onshore_EP,2050.10.22.18.00,0.039
NR-Chandigarh-Onshore_EP,2050.10.22.19.00,0.0395
NR-Chandigarh-Onshore_EP,2050.10.22.20.00,0.048
NR-Chandigarh-Onshore_EP,2050.10.22.21.00,0.061
NR-Chandigarh-Onshore_EP,2050.10.22.22.00,0.07
NR-Chandigarh-Onshore_EP,2050.10.22.23.00,0.075
NR-Delhi-Onshore_EP,2050.01.04.00.00,0.3295
NR-Delhi-Onshore_EP,2050.01.04.01.00,0.3775
NR-Delhi-Onshore_EP,2050.01.04.02.00,0.408
NR-Delhi-Onshore_EP,2050.01.04.03.00,0.4095
NR-Delhi-Onshore_EP,2050.01.04.04.00,0.4045
NR-Delhi-Onshore_EP,2050.01.04.05.00,0.394
NR-Delhi-Onshore_EP,2050.01.04.06.00,0.365
NR-Delhi-Onshore_EP,2050.01.04.07.00,0.293
NR-Delhi-Onshore_EP,2050.01.04.08.00,0.156
NR-Delhi-Onshore_EP,2050.01.04.09.00,0.061
NR-Delhi-Onshore_EP,2050.01.04.10.00,0.1145
NR-Delhi-Onshore_EP,2050.01.04.11.00,0.192
NR-Delhi-Onshore_EP,2050.01.04.12.00,0.2275
NR-Delhi-Onshore_EP,2050.01.04.13.00,0.286
NR-Delhi-Onshore_EP,2050.01.04.14.00,0.3295
NR-Delhi-Onshore_EP,2050.01.04.15.00,0.308
NR-Delhi-Onshore_EP,2050.01.04.16.00,0.257
NR-Delhi-Onshore_EP,2050.01.04.17.00,0.2095
NR-Delhi-Onshore_EP,2050.01.04.18.00,0.157
NR-Delhi-Onshore_EP,2050.01.04.19.00,0.1065
NR-Delhi-Onshore_EP,2050.01.04.20.00,0.076
NR-Delhi-Onshore_EP,2050.01.04.21.00,0.075
NR-Delhi-Onshore_EP,2050.01.04.22.00,0.0875
NR-Delhi-Onshore_EP,2050.01.04.23.00,0.098
NR-Delhi-Onshore_EP,2050.04.29.00.00,0.7885
NR-Delhi-Onshore_EP,2050.04.29.01.00,0.617
NR-Delhi-Onshore_EP,2050.04.29.02.00,0.496
NR-Delhi-Onshore_EP,2050.04.29.03.00,0.382
NR-Delhi-Onshore_EP,2050.04.29.04.00,0.304
NR-Delhi-Onshore_EP,2050.04.29.05.00,0.249
NR-Delhi-Onshore_EP,2050.04.29.06.00,0.1845
NR-Delhi-Onshore_EP,2050.04.29.07.00,0.28
NR-Delhi-Onshore_EP,2050.04.29.08.00,0.2775
NR-Delhi-Onshore_EP,2050.04.29.09.00,0.0775
NR-Delhi-Onshore_EP,2050.04.29.10.00,0.005
NR-Delhi-Onshore_EP,2050.04.29.11.00,0.024
NR-Delhi-Onshore_EP,2050.04.29.12.00,0.067
NR-Delhi-Onshore_EP,2050.04.29.13.00,0.1425
NR-Delhi-Onshore_EP,2050.04.29.14.00,0.203
NR-Delhi-Onshore_EP,2050.04.29.15.00,0.2025
NR-Delhi-Onshore_EP,2050.04.29.16.00,0.1635
NR-Delhi-Onshore_EP,2050.04.29.17.00,0.1465
NR-Delhi-Onshore_EP,2050.04.29.18.00,0.166
NR-Delhi-Onshore_EP,2050.04.29.19.00,0.1775
NR-Delhi-Onshore_EP,2050.04.29.20.00,0.234
NR-Delhi-Onshore_EP,2050.04.29.21.00,0.411
NR-Delhi-Onshore_EP,2050.04.29.22.00,0.6155
NR-Delhi-Onshore_EP,2050.04.29.23.00,0.6745
NR-Delhi-Onshore_EP,2050.07.23.00.00,0.047
NR-Delhi-Onshore_EP,2050.07.23.01.00,0.1185
NR-Delhi-Onshore_EP,2050.07.23.02.00,0.195
NR-Delhi-Onshore_EP,2050.07.23.03.00,0.234
NR-Delhi-Onshore_EP,2050.07.23.04.00,0.246
NR-Delhi-Onshore_EP,2050.07.23.05.00,0.262
NR-Delhi-Onshore_EP,2050.07.23.06.00,0.2285
NR-Delhi-Onshore_EP,2050.07.23.07.00,0.207
NR-Delhi-Onshore_EP,2050.07.23.08.00,0.2455
NR-Delhi-Onshore_EP,2050.07.23.09.00,0.2195
NR-Delhi-Onshore_EP,2050.07.23.10.00,0.136
NR-Delhi-Onshore_EP,2050.07.23.11.00,0.061
NR-Delhi-Onshore_EP,2050.07.23.12.00,0.0155
NR-Delhi-Onshore_EP,2050.07.23.13.00,0.002
NR-Delhi-Onshore_EP,2050.07.23.14.00,0.001
NR-Delhi-Onshore_EP,2050.07.23.15.00,0.0015
NR-Delhi-Onshore_EP,2050.07.23.16.00,0.0035
NR-Delhi-Onshore_EP,2050.07.23.17.00,0.0055
NR-Delhi-Onshore_EP,2050.07.23.18.00,0.0035
NR-Delhi-Onshore_EP,2050.07.23.19.00,0.0035
NR-Delhi-Onshore_EP,2050.07.23.20.00,0.024
NR-Delhi-Onshore_EP,2050.07.23.21.00,0.096
NR-Delhi-Onshore_EP,2050.07.23.22.00,0.2325
NR-Delhi-Onshore_EP,2050.07.23.23.00,0.3955
NR-Delhi-Onshore_EP,2050.10.22.00.00,0.496
NR-Delhi-Onshore_EP,2050.10.22.01.00,0.4615
NR-Delhi-Onshore_EP,2050.10.22.02.00,0.3925
NR-Delhi-Onshore_EP,2050.10.22.03.00,0.2855
NR-Delhi-Onshore_EP,2050.10.22.04.00,0.1815
NR-Delhi-Onshore_EP,2050.10.22.05.00,0.117
NR-Delhi-Onshore_EP,2050.10.22.06.00,0.09
NR-Delhi-Onshore_EP,2050.10.22.07.00,0.063
NR-Delhi-Onshore_EP,2050.10.22.08.00,0.035
NR-Delhi-Onshore_EP,2050.10.22.09.00,0.0555
NR-Delhi-Onshore_EP,2050.10.22.10.00,0.095
NR-Delhi-Onshore_EP,2050.10.22.11.00,0.1135
NR-Delhi-Onshore_EP,2050.10.22.12.00,0.1165
NR-Delhi-Onshore_EP,2050.10.22.13.00,0.1085
NR-Delhi-Onshore_EP,2050.10.22.14.00,0.101
NR-Delhi-Onshore_EP,2050.10.22.15.00,0.099
NR-Delhi-Onshore_EP,2050.10.22.16.00,0.099
NR-Delhi-Onshore_EP,2050.10.22.17.00,0.1015
NR-Delhi-Onshore_EP,2050.10.22.18.00,0.098
NR-Delhi-Onshore_EP,2050.10.22.19.00,0.079
NR-Delhi-Onshore_EP,2050.10.22.20.00,0.053
NR-Delhi-Onshore_EP,2050.10.22.21.00,0.032
NR-Delhi-Onshore_EP,2050.10.22.22.00,0.0215
NR-Delhi-Onshore_EP,2050.10.22.23.00,0.0195
NR-Haryana-Onshore_EP,2050.01.04.00.00,0.168
NR-Haryana-Onshore_EP,2050.01.04.01.00,0.226
NR-Haryana-Onshore_EP,2050.01.04.02.00,0.256
NR-Haryana-Onshore_EP,2050.01.04.03.00,0.246
NR-Haryana-Onshore_EP,2050.01.04.04.00,0.212
NR-Haryana-Onshore_EP,2050.01.04.05.00,0.1745
NR-Haryana-Onshore_EP,2050.01.04.06.00,0.1435
NR-Haryana-Onshore_EP,2050.01.04.07.00,0.1115
NR-Haryana-Onshore_EP,2050.01.04.08.00,0.0575
NR-Haryana-Onshore_EP,2050.01.04.09.00,0.0175
NR-Haryana-Onshore_EP,2050.01.04.10.00,0.0195
NR-Haryana-Onshore_EP,2050.01.04.11.00,0.028
NR-Haryana-Onshore_EP,2050.01.04.12.00,0.035
NR-Haryana-Onshore_EP,2050.01.04.13.00,0.0455
NR-Haryana-Onshore_EP,2050.01.04.14.00,0.0505
NR-Haryana-Onshore_EP,2050.01.04.15.00,0.048
NR-Haryana-Onshore_EP,2050.01.04.16.00,0.0635
NR-Haryana-Onshore_EP,2050.01.04.17.00,0.108
NR-Haryana-Onshore_EP,2050.01.04.18.00,0.165
NR-Haryana-Onshore_EP,2050.01.04.19.00,0.227
NR-Haryana-Onshore_EP,2050.01.04.20.00,0.287
NR-Haryana-Onshore_EP,2050.01.04.21.00,0.3365
NR-Haryana-Onshore_EP,2050.01.04.22.00,0.3795
NR-Haryana-Onshore_EP,2050.01.04.23.00,0.424
NR-Haryana-Onshore_EP,2050.04.29.00.00,0.5195
NR-Haryana-Onshore_EP,2050.04.29.01.00,0.558
NR-Haryana-Onshore_EP,2050.04.29.02.00,0.592
NR-Haryana-Onshore_EP,2050.04.29.03.00,0.594
NR-Haryana-Onshore_EP,2050.04.29.04.00,0.5635
NR-Haryana-Onshore_EP,2050.04.29.05.00,0.503
NR-Haryana-Onshore_EP,2050.04.29.06.00,0.3975
NR-Haryana-Onshore_EP,2050.04.29.07.00,0.205
NR-Haryana-Onshore_EP,2050.04.29.08.00,0.0725
NR-Haryana-Onshore_EP,2050.04.29.09.00,0.128
NR-Haryana-Onshore_EP,2050.04.29.10.00,0.1365
NR-Haryana-Onshore_EP,2050.04.29.11.00,0.0575
NR-Haryana-Onshore_EP,2050.04.29.12.00,0.0265
NR-Haryana-Onshore_EP,2050.04.29.13.00,0.021
NR-Haryana-Onshore_EP,2050.04.29.14.00,0.024
NR-Haryana-Onshore_EP,2050.04.29.15.00,0.0265
NR-Haryana-Onshore_EP,2050.04.29.16.00,0.035
NR-Haryana-Onshore_EP,2050.04.29.17.00,0.0815
NR-Haryana-Onshore_EP,2050.04.29.18.00,0.17
NR-Haryana-Onshore_EP,2050.04.29.19.00,0.2545
NR-Haryana-Onshore_EP,2050.04.29.20.00,0.2885
NR-Haryana-Onshore_EP,2050.04.29.21.00,0.2795
NR-Haryana-Onshore_EP,2050.04.29.22.00,0.283
NR-Haryana-Onshore_EP,2050.04.29.23.00,0.3285
NR-Haryana-Onshore_EP,2050.07.23.00.00,0.7885
NR-Haryana-Onshore_EP,2050.07.23.01.00,0.755
NR-Haryana-Onshore_EP,2050.07.23.02.00,0.6215
NR-Haryana-Onshore_EP,2050.07.23.03.00,0.3465
NR-Haryana-Onshore_EP,2050.07.23.04.00,0.1035
NR-Haryana-Onshore_EP,2050.07.23.05.00,0.0145
NR-Haryana-Onshore_EP,2050.07.23.06.00,0.029
NR-Haryana-Onshore_EP,2050.07.23.07.00,0.09
NR-Haryana-Onshore_EP,2050.07.23.08.00,0.104
NR-Haryana-Onshore_EP,2050.07.23.09.00,0.047
NR-Haryana-Onshore_EP,2050.07.23.10.00,0.007
NR-Haryana-Onshore_EP,2050.07.23.11.00,0.0005
NR-Haryana-Onshore_EP,2050.07.23.12.00,0.001
NR-Haryana-Onshore_EP,2050.07.23.13.00,0.006
NR-Haryana-Onshore_EP,2050.07.23.14.00,0.0135
NR-Haryana-Onshore_EP,2050.07.23.15.00,0.0205
NR-Haryana-Onshore_EP,2050.07.23.16.00,0.0275
NR-Haryana-Onshore_EP,2050.07.23.17.00,0.0305
NR-Haryana-Onshore_EP,2050.07.23.18.00,0.0255
NR-Haryana-Onshore_EP,2050.07.23.19.00,0.0125
NR-Haryana-Onshore_EP,2050.07.23.20.00,0.0025
NR-Haryana-Onshore_EP,2050.07.23.21.00,0.001
NR-Haryana-Onshore_EP,2050.07.23.22.00,0.0015
NR-Haryana-Onshore_EP,2050.07.23.23.00,0.0075
NR-Haryana-Onshore_EP,2050.10.22.00.00,0.5135
NR-Haryana-Onshore_EP,2050.10.22.01.00,0.497
NR-Haryana-Onshore_EP,2050.10.22.02.00,0.4345
NR-Haryana-Onshore_EP,2050.10.22.03.00,0.306
NR-Haryana-Onshore_EP,2050.10.22.04.00,0.177
NR-Haryana-Onshore_EP,2050.10.22.05.00,0.104
NR-Haryana-Onshore_EP,2050.10.22.06.00,0.0705
NR-Haryana-Onshore_EP,2050.10.22.07.00,0.0475
NR-Haryana-Onshore_EP,2050.10.22.08.00,0.0245
NR-Haryana-Onshore_EP,2050.10.22.09.00,0.011
NR-Haryana-Onshore_EP,2050.10.22.10.00,0.011
NR-Haryana-Onshore_EP,2050.10.22.11.00,0.0115
NR-Haryana-Onshore_EP,2050.10.22.12.00,0.0055
NR-Haryana-Onshore_EP,2050.10.22.13.00,0.001
NR-Haryana-Onshore_EP,2050.10.22.14.00,0
NR-Haryana-Onshore_EP,2050.10.22.15.00,0.001
NR-Haryana-Onshore_EP,2050.10.22.16.00,0.0365
NR-Haryana-Onshore_EP,2050.10.22.17.00,0.1435
NR-Haryana-Onshore_EP,2050.10.22.18.00,0.2425
NR-Haryana-Onshore_EP,2050.10.22.19.00,0.2555
NR-Haryana-Onshore_EP,2050.10.22.20.00,0.1985
NR-Haryana-Onshore_EP,2050.10.22.21.00,0.1165
NR-Haryana-Onshore_EP,2050.10.22.22.00,0.067
NR-Haryana-Onshore_EP,2050.10.22.23.00,0.052
NR-HimachalPradesh-Onshore_EP,2050.01.04.00.00,0.0605
NR-HimachalPradesh-Onshore_EP,2050.01.04.01.00,0.063
NR-HimachalPradesh-Onshore_EP,2050.01.04.02.00,0.062
NR-HimachalPradesh-Onshore_EP,2050.01.04.03.00,0.065
NR-HimachalPradesh-Onshore_EP,2050.01.04.04.00,0.078
NR-HimachalPradesh-Onshore_EP,2050.01.04.05.00,0.0965
NR-HimachalPradesh-Onshore_EP,2050.01.04.06.00,0.1095
NR-HimachalPradesh-Onshore_EP,2050.01.04.07.00,0.1155
NR-HimachalPradesh-Onshore_EP,2050.01.04.08.00,0.102
NR-HimachalPradesh-Onshore_EP,2050.01.04.09.00,0.0575
NR-HimachalPradesh-Onshore_EP,2050.01.04.10.00,0.0145
NR-HimachalPradesh-Onshore_EP,2050.01.04.11.00,0.0005
NR-HimachalPradesh-Onshore_EP,2050.01.04.12.00,0.001
NR-HimachalPradesh-Onshore_EP,2050.01.04.13.00,0.0005
NR-HimachalPradesh-Onshore_EP,2050.01.04.14.00,0.0005
NR-HimachalPradesh-Onshore_EP,2050.01.04.15.00,0.001
NR-HimachalPradesh-Onshore_EP,2050.01.04.16.00,0.0005
NR-HimachalPradesh-Onshore_EP,2050.01.04.17.00,0.0005
NR-HimachalPradesh-Onshore_EP,2050.01.04.18.00,0.003
NR-HimachalPradesh-Onshore_EP,2050.01.04.19.00,0.008
NR-HimachalPradesh-Onshore_EP,2050.01.04.20.00,0.0105
NR-HimachalPradesh-Onshore_EP,2050.01.04.21.00,0.009
NR-HimachalPradesh-Onshore_EP,2050.01.04.22.00,0.007
NR-HimachalPradesh-Onshore_EP,2050.01.04.23.00,0.0055
NR-HimachalPradesh-Onshore_EP,2050.04.29.00.00,0.0185
NR-HimachalPradesh-Onshore_EP,2050.04.29.01.00,0.027
NR-HimachalPradesh-Onshore_EP,2050.04.29.02.00,0.04
NR-HimachalPradesh-Onshore_EP,2050.04.29.03.00,0.062
NR-HimachalPradesh-Onshore_EP,2050.04.29.04.00,0.0925
NR-HimachalPradesh-Onshore_EP,2050.04.29.05.00,0.1185
NR-HimachalPradesh-Onshore_EP,2050.04.29.06.00,0.132
NR-HimachalPradesh-Onshore_EP,2050.04.29.07.00,0.118
NR-HimachalPradesh-Onshore_EP,2050.04.29.08.00,0.057
NR-HimachalPradesh-Onshore_EP,2050.04.29.09.00,0.007
NR-HimachalPradesh-Onshore_EP,2050.04.29.10.00,0
NR-HimachalPradesh-Onshore_EP,2050.04.29.11.00,0.0005
NR-HimachalPradesh-Onshore_EP,2050.04.29.12.00,0.0015
NR-HimachalPradesh-Onshore_EP,2050.04.29.13.00,0.001
