GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_flexible_baseload,gen_is_baseload,gen_can_provide_spinning_reserves,gen_can_provide_quickstart_reserves,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_storage_energy_to_power_ratio,gen_min_load_fraction,gen_is_pumped_hydro
Sichuan-Gas-turbine_EP,Gas-turbine_EP,Gas,Sichuan,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Sichuan-Nuclear,Nuclear,Uranium,Sichuan,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Sichuan-Nuclear_EP,Nuclear_EP,Uranium,Sichuan,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Tianjin-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Tianjin,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Tianjin-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Tianjin,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,1870.5,0,FALSE,.,.,.,0.5,FALSE
Tianjin-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Tianjin,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Tianjin-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Tianjin,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,7376,0,FALSE,.,.,.,0.5,FALSE
Tianjin-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Tianjin,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Tianjin-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Tianjin,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,2000,0,FALSE,.,.,.,0.5,FALSE
Tianjin-Coal-IGCC,Coal-IGCC,Coal,Tianjin,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Tianjin-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Tianjin,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,265,0,FALSE,.,.,.,0.5,FALSE
Tianjin-Gas-CCGT,Gas-CCGT,Gas,Tianjin,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Tianjin-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Tianjin,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,2842.22,0,FALSE,.,.,.,0.4,FALSE
Tianjin-Gas-turbine,Gas-turbine,Gas,Tianjin,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Tianjin-Gas-turbine_EP,Gas-turbine_EP,Gas,Tianjin,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Tianjin-Nuclear,Nuclear,Uranium,Tianjin,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Tianjin-Nuclear_EP,Nuclear_EP,Uranium,Tianjin,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Tibet-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Tibet,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Tibet-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Tibet,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Tibet-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Tibet,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Tibet-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Tibet,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Tibet-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Tibet,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Tibet-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Tibet,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Tibet-Coal-IGCC,Coal-IGCC,Coal,Tibet,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Tibet-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Tibet,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Tibet-Gas-CCGT,Gas-CCGT,Gas,Tibet,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Tibet-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Tibet,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,0,0,FALSE,.,.,.,0.4,FALSE
Tibet-Gas-turbine,Gas-turbine,Gas,Tibet,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Tibet-Gas-turbine_EP,Gas-turbine_EP,Gas,Tibet,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Tibet-Nuclear,Nuclear,Uranium,Tibet,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Tibet-Nuclear_EP,Nuclear_EP,Uranium,Tibet,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
West_Inner_Mongolia-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,West_Inner_Mongolia,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
West_Inner_Mongolia-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,West_Inner_Mongolia,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,13065.5,0,FALSE,.,.,.,0.5,FALSE
West_Inner_Mongolia-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,West_Inner_Mongolia,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
West_Inner_Mongolia-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,West_Inner_Mongolia,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,56510,0,FALSE,.,.,.,0.5,FALSE
West_Inner_Mongolia-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,West_Inner_Mongolia,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
West_Inner_Mongolia-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,West_Inner_Mongolia,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
West_Inner_Mongolia-Coal-IGCC,Coal-IGCC,Coal,West_Inner_Mongolia,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
West_Inner_Mongolia-Coal-IGCC_EP,Coal-IGCC_EP,Coal,West_Inner_Mongolia,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
West_Inner_Mongolia-Gas-CCGT,Gas-CCGT,Gas,West_Inner_Mongolia,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
West_Inner_Mongolia-Gas-CCGT_EP,Gas-CCGT_EP,Gas,West_Inner_Mongolia,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,0,0,FALSE,.,.,.,0.4,FALSE
West_Inner_Mongolia-Gas-turbine,Gas-turbine,Gas,West_Inner_Mongolia,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
West_Inner_Mongolia-Gas-turbine_EP,Gas-turbine_EP,Gas,West_Inner_Mongolia,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
West_Inner_Mongolia-Nuclear,Nuclear,Uranium,West_Inner_Mongolia,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
West_Inner_Mongolia-Nuclear_EP,Nuclear_EP,Uranium,West_Inner_Mongolia,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Xinjiang-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Xinjiang,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Xinjiang-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Xinjiang,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,10618,0,FALSE,.,.,.,0.5,FALSE
Xinjiang-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Xinjiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Xinjiang-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Xinjiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,44170,0,FALSE,.,.,.,0.5,FALSE
Xinjiang-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Xinjiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Xinjiang-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Xinjiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,2200,0,FALSE,.,.,.,0.5,FALSE
Xinjiang-Coal-IGCC,Coal-IGCC,Coal,Xinjiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Xinjiang-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Xinjiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Xinjiang-Gas-CCGT,Gas-CCGT,Gas,Xinjiang,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Xinjiang-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Xinjiang,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,111,0,FALSE,.,.,.,0.4,FALSE
Xinjiang-Gas-turbine,Gas-turbine,Gas,Xinjiang,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Xinjiang-Gas-turbine_EP,Gas-turbine_EP,Gas,Xinjiang,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Xinjiang-Nuclear,Nuclear,Uranium,Xinjiang,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Xinjiang-Nuclear_EP,Nuclear_EP,Uranium,Xinjiang,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Yunnan-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Yunnan,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Yunnan-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Yunnan,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,1059.2,0,FALSE,.,.,.,0.5,FALSE
Yunnan-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Yunnan,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Yunnan-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Yunnan,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,11400,0,FALSE,.,.,.,0.5,FALSE
Yunnan-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Yunnan,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Yunnan-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Yunnan,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Yunnan-Coal-IGCC,Coal-IGCC,Coal,Yunnan,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Yunnan-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Yunnan,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Yunnan-Gas-CCGT,Gas-CCGT,Gas,Yunnan,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Yunnan-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Yunnan,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,0,0,FALSE,.,.,.,0.4,FALSE
Yunnan-Gas-turbine,Gas-turbine,Gas,Yunnan,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Yunnan-Gas-turbine_EP,Gas-turbine_EP,Gas,Yunnan,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Yunnan-Nuclear,Nuclear,Uranium,Yunnan,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Yunnan-Nuclear_EP,Nuclear_EP,Uranium,Yunnan,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Zhejiang-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Zhejiang,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Zhejiang-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Zhejiang,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,7285.63,0,FALSE,.,.,.,0.5,FALSE
Zhejiang-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Zhejiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Zhejiang-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Zhejiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,24740,0,FALSE,.,.,.,0.5,FALSE
Zhejiang-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Zhejiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Zhejiang-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Zhejiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,18000,0,FALSE,.,.,.,0.5,FALSE
Zhejiang-Coal-IGCC,Coal-IGCC,Coal,Zhejiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Zhejiang-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Zhejiang,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Zhejiang-Gas-CCGT,Gas-CCGT,Gas,Zhejiang,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Zhejiang-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Zhejiang,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,12267.39,0,FALSE,.,.,.,0.4,FALSE
Zhejiang-Gas-turbine,Gas-turbine,Gas,Zhejiang,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Zhejiang-Gas-turbine_EP,Gas-turbine_EP,Gas,Zhejiang,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Zhejiang-Nuclear,Nuclear,Uranium,Zhejiang,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Zhejiang-Nuclear_EP,Nuclear_EP,Uranium,Zhejiang,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,9832,0,FALSE,.,.,.,1,FALSE
Anhui-Battery_Storage,Battery_Storage,Storage,Anhui,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.0055,0.02,.,0,FALSE,0.85,1,4,0,FALSE
Anhui-Central_PV,Central_PV,Solar,Anhui,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,34000,0,FALSE,.,.,.,0,FALSE
Anhui-Central_PV_EP-ep,Central_PV_EP,Solar,Anhui,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,8878.5,0,FALSE,.,.,.,0,FALSE
Anhui-Commercial_PV,Commercial_PV,Solar,Anhui,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,3399.999999,0,FALSE,.,.,.,0,FALSE
Anhui-Hydro_NonPumped,Hydro_NonPumped,Water,Anhui,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
Anhui-Hydro_NonPumped-ep,Hydro_NonPumped,Water,Anhui,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
Anhui-Hydro_Pumped-ep,Hydro_Pumped,HP,Anhui,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,0.74,1,15.5,0,TRUE
Anhui-Residential_PV,Residential_PV,Solar,Anhui,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,4500,0,FALSE,.,.,.,0,FALSE
Anhui-Wind,Wind,Wind,Anhui,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,9030,0,FALSE,.,.,.,0,FALSE
Anhui-Wind_EP-ep,Wind_EP,Wind,Anhui,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,2174,0,FALSE,.,.,.,0,FALSE
Beijing-Battery_Storage,Battery_Storage,Storage,Beijing,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.0055,0.02,.,0,FALSE,0.85,1,4,0,FALSE
Beijing-Central_PV,Central_PV,Solar,Beijing,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,25000,0,FALSE,.,.,.,0,FALSE
Beijing-Central_PV_EP-ep,Central_PV_EP,Solar,Beijing,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,249,0,FALSE,.,.,.,0,FALSE
Beijing-Commercial_PV,Commercial_PV,Solar,Beijing,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,2700,0,FALSE,.,.,.,0,FALSE
Beijing-Hydro_NonPumped,Hydro_NonPumped,Water,Beijing,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
Beijing-Hydro_NonPumped-ep,Hydro_NonPumped,Water,Beijing,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
Beijing-Hydro_Pumped-ep,Hydro_Pumped,HP,Beijing,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,0.74,1,15.5,0,TRUE
Beijing-Residential_PV,Residential_PV,Solar,Beijing,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,3699.999999,0,FALSE,.,.,.,0,FALSE
Beijing-Wind_EP-ep,Wind_EP,Wind,Beijing,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,188.5,0,FALSE,.,.,.,0,FALSE
Chongqing-Battery_Storage,Battery_Storage,Storage,Chongqing,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.0055,0.02,.,0,FALSE,0.85,1,4,0,FALSE
Chongqing-Central_PV,Central_PV,Solar,Chongqing,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,15000,0,FALSE,.,.,.,0,FALSE
Chongqing-Central_PV_EP-ep,Central_PV_EP,Solar,Chongqing,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,126,0,FALSE,.,.,.,0,FALSE
Chongqing-Commercial_PV,Commercial_PV,Solar,Chongqing,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,2000,0,FALSE,.,.,.,0,FALSE
Chongqing-Hydro_NonPumped,Hydro_NonPumped,Water,Chongqing,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
Chongqing-Hydro_NonPumped-ep,Hydro_NonPumped,Water,Chongqing,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
Chongqing-Hydro_Pumped-ep,Hydro_Pumped,HP,Chongqing,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,0.74,1,15.5,0,TRUE
Chongqing-Residential_PV,Residential_PV,Solar,Chongqing,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,2600,0,FALSE,.,.,.,0,FALSE
Chongqing-Wind,Wind,Wind,Chongqing,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,5700,0,FALSE,.,.,.,0,FALSE
Chongqing-Wind_EP-ep,Wind_EP,Wind,Chongqing,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,332.7,0,FALSE,.,.,.,0,FALSE
East_Inner_Mongolia-Battery_Storage,Battery_Storage,Storage,East_Inner_Mongolia,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.0055,0.02,.,0,FALSE,0.85,1,4,0,FALSE
East_Inner_Mongolia-Central_PV,Central_PV,Solar,East_Inner_Mongolia,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,4111000,0,FALSE,.,.,.,0,FALSE
East_Inner_Mongolia-Central_PV_EP-ep,Central_PV_EP,Solar,East_Inner_Mongolia,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,2184.07,0,FALSE,.,.,.,0,FALSE
East_Inner_Mongolia-Commercial_PV,Commercial_PV,Solar,East_Inner_Mongolia,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,1000,0,FALSE,.,.,.,0,FALSE
East_Inner_Mongolia-Hydro_NonPumped,Hydro_NonPumped,Water,East_Inner_Mongolia,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
East_Inner_Mongolia-Hydro_NonPumped-ep,Hydro_NonPumped,Water,East_Inner_Mongolia,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
East_Inner_Mongolia-Residential_PV,Residential_PV,Solar,East_Inner_Mongolia,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,1300,0,FALSE,.,.,.,0,FALSE
East_Inner_Mongolia-Wind,Wind,Wind,East_Inner_Mongolia,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,210100,0,FALSE,.,.,.,0,FALSE
East_Inner_Mongolia-Wind_EP-ep,Wind_EP,Wind,East_Inner_Mongolia,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,7853.75,0,FALSE,.,.,.,0,FALSE
